starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:10:34 2026	1781493034	5530	6320	11849	950
Sun Jun 14 22:10:34 2026	1781493034	9855	2009	11864	936
Sun Jun 14 22:10:34 2026	1781493034	9855	2010	11865	939
Sun Jun 14 22:10:34 2026	1781493034	9856	2019	11874	937
Sun Jun 14 22:10:47 2026	1781493047	1763	10165	11928	1203
Sun Jun 14 22:10:43 2026	1781493043	5562	6404	11966	1314
Sun Jun 14 22:10:41 2026	1781493041	1932	10039	11971	2228
Sun Jun 14 22:10:34 2026	1781493034	11075	956	12031	566
Sun Jun 14 22:10:34 2026	1781493034	11636	405	12041	405
Sun Jun 14 22:10:34 2026	1781493034	11413	630	12043	379
Sun Jun 14 22:10:34 2026	1781493034	4057	8011	12068	1496
Sun Jun 14 22:10:34 2026	1781493034	9855	2221	12076	938
Sun Jun 14 22:10:34 2026	1781493034	7146	4999	12144	4128
Sun Jun 14 22:10:41 2026	1781493041	1352	10816	12168	1061
Sun Jun 14 22:10:37 2026	1781493037	7035	5142	12177	2512
Sun Jun 14 22:10:45 2026	1781493045	3721	8480	12201	2788
Sun Jun 14 22:10:34 2026	1781493034	3340	8880	12220	5036
Sun Jun 14 22:10:34 2026	1781493034	753	11476	12229	1990
Sun Jun 14 22:10:44 2026	1781493044	1083	11164	12246	4895
Sun Jun 14 22:10:49 2026	1781493049	5004	7244	12248	1213
Sun Jun 14 22:10:34 2026	1781493034	11635	625	12260	222
Sun Jun 14 22:10:48 2026	1781493048	1344	10937	12281	1908
Sun Jun 14 22:10:39 2026	1781493039	1839	10502	12341	1230
Sun Jun 14 22:10:41 2026	1781493041	1310	11059	12370	2674
Sun Jun 14 22:10:39 2026	1781493039	8910	3473	12383	3036
Sun Jun 14 22:10:38 2026	1781493038	5618	6773	12390	4472
Sun Jun 14 22:10:42 2026	1781493042	8461	3934	12395	2261
Sun Jun 14 22:10:36 2026	1781493036	6641	5780	12421	943
Sun Jun 14 22:10:35 2026	1781493035	2268	10180	12448	5293
Sun Jun 14 22:10:47 2026	1781493047	8154	4298	12452	1567
Sun Jun 14 22:10:34 2026	1781493034	11634	834	12468	261
Sun Jun 14 22:10:43 2026	1781493043	6737	5862	12599	1098
Sun Jun 14 22:10:34 2026	1781493034	4043	8567	12610	1389
Sun Jun 14 22:10:34 2026	1781493034	1452	11160	12612	1943
Sun Jun 14 22:10:34 2026	1781493034	3863	8759	12621	6592
Sun Jun 14 22:10:34 2026	1781493034	6180	6449	12628	4700
Sun Jun 14 22:10:34 2026	1781493034	7661	4972	12634	3589
Sun Jun 14 22:10:34 2026	1781493034	4058	8651	12710	1509
Sun Jun 14 22:10:43 2026	1781493043	5110	7639	12749	4049
Sun Jun 14 22:10:37 2026	1781493037	7051	5724	12775	1674
Sun Jun 14 22:10:39 2026	1781493039	10590	2414	13005	1182
Sun Jun 14 22:10:39 2026	1781493039	10806	2245	13051	1018
Sun Jun 14 22:10:38 2026	1781493038	6762	6322	13084	3564
Sun Jun 14 22:10:34 2026	1781493034	11531	1603	13134	1535
Sun Jun 14 22:10:39 2026	1781493039	2492	10646	13138	8515
Sun Jun 14 22:10:42 2026	1781493042	5573	7651	13224	1426
Sun Jun 14 22:10:34 2026	1781493034	9577	3772	13349	762
Sun Jun 14 22:10:34 2026	1781493034	4044	9309	13353	1490
Sun Jun 14 22:10:34 2026	1781493034	4041	9444	13486	1399
Sun Jun 14 22:10:35 2026	1781493035	2335	11210	13545	3530
Sun Jun 14 22:10:34 2026	1781493034	4915	8717	13632	6677
Sun Jun 14 22:10:46 2026	1781493046	11601	2083	13683	1074
Sun Jun 14 22:10:34 2026	1781493034	6176	7530	13706	4833
Sun Jun 14 22:10:47 2026	1781493047	1455	12291	13746	3822
Sun Jun 14 22:10:48 2026	1781493048	11450	2314	13765	1052
Sun Jun 14 22:10:39 2026	1781493039	12061	1747	13808	1391
Sun Jun 14 22:10:34 2026	1781493034	8056	5769	13826	1168
Sun Jun 14 22:10:36 2026	1781493036	1344	12528	13872	1603
Sun Jun 14 22:10:34 2026	1781493034	9062	4818	13880	2226
Sun Jun 14 22:10:38 2026	1781493038	1565	12322	13886	5622
Sun Jun 14 22:10:34 2026	1781493034	748	13165	13913	1984
Sun Jun 14 22:10:44 2026	1781493044	10522	3434	13956	830
Sun Jun 14 22:10:38 2026	1781493038	1496	12503	13999	4584
Sun Jun 14 22:10:38 2026	1781493038	1524	12569	14093	3403
Sun Jun 14 22:10:34 2026	1781493034	11874	2264	14138	1942
Sun Jun 14 22:10:34 2026	1781493034	3747	10406	14153	3818
Sun Jun 14 22:10:39 2026	1781493039	8763	5450	14213	1499
Sun Jun 14 22:10:34 2026	1781493034	2772	11487	14259	9457
Sun Jun 14 22:10:34 2026	1781493034	9694	4573	14267	774
Sun Jun 14 22:10:40 2026	1781493040	2414	11892	14306	6887
Sun Jun 14 22:10:38 2026	1781493038	8003	6306	14309	3545
Sun Jun 14 22:10:48 2026	1781493048	2290	12027	14317	7007
Sun Jun 14 22:10:43 2026	1781493043	5001	9319	14320	3500
Sun Jun 14 22:10:34 2026	1781493034	1280	13080	14360	766
Sun Jun 14 22:10:39 2026	1781493039	2054	12473	14527	6439
Sun Jun 14 22:10:34 2026	1781493034	5515	9035	14550	626
Sun Jun 14 22:10:37 2026	1781493037	9432	5131	14563	1789
Sun Jun 14 22:10:46 2026	1781493046	5837	8734	14570	2329
Sun Jun 14 22:10:45 2026	1781493045	13401	1222	14623	1192
Sun Jun 14 22:10:41 2026	1781493041	1410	13250	14660	2230
Sun Jun 14 22:10:37 2026	1781493037	5170	9522	14692	2371
Sun Jun 14 22:10:34 2026	1781493034	9352	5416	14768	1975
Sun Jun 14 22:10:38 2026	1781493038	6462	8334	14796	3794
Sun Jun 14 22:10:34 2026	1781493034	7657	7152	14809	3589
Sun Jun 14 22:10:37 2026	1781493037	4952	9885	14837	1097
Sun Jun 14 22:10:47 2026	1781493047	9742	5108	14850	4067
Sun Jun 14 22:10:34 2026	1781493034	5425	9500	14925	8565
Sun Jun 14 22:10:34 2026	1781493034	8260	6672	14933	3078
Sun Jun 14 22:10:34 2026	1781493034	9219	5761	14980	4894
Sun Jun 14 22:10:34 2026	1781493034	4014	10970	14984	3784
Sun Jun 14 22:10:42 2026	1781493042	10975	4011	14986	2157
Sun Jun 14 22:10:40 2026	1781493040	1916	13094	15010	10901
Sun Jun 14 22:10:38 2026	1781493038	1805	13244	15049	12977
Sun Jun 14 22:10:39 2026	1781493039	2996	12098	15094	1234
Sun Jun 14 22:10:34 2026	1781493034	15121	296	15417	251
Sun Jun 14 22:10:34 2026	1781493034	9453	5992	15445	1366
Sun Jun 14 22:10:34 2026	1781493034	5417	10037	15453	7175
Sun Jun 14 22:10:34 2026	1781493034	7201	8260	15461	3972
Sun Jun 14 22:10:40 2026	1781493040	2389	13107	15496	4401
Sun Jun 14 22:10:39 2026	1781493039	11008	4523	15531	3436
Sun Jun 14 22:10:37 2026	1781493037	1749	13813	15562	3221
Sun Jun 14 22:10:44 2026	1781493044	961	14622	15583	2766
Sun Jun 14 22:10:34 2026	1781493034	2185	13409	15594	9008
Sun Jun 14 22:10:35 2026	1781493035	2366	13264	15630	1704
Sun Jun 14 22:10:39 2026	1781493039	2062	13651	15713	6529
Sun Jun 14 22:10:34 2026	1781493034	14466	1322	15788	1306
Sun Jun 14 22:10:38 2026	1781493038	8832	7009	15841	3604
Sun Jun 14 22:10:39 2026	1781493039	2057	14061	16118	12242
Sun Jun 14 22:10:34 2026	1781493034	5583	10588	16171	445
Sun Jun 14 22:10:34 2026	1781493034	7798	8403	16202	1295
Sun Jun 14 22:10:45 2026	1781493045	6935	9377	16313	2808
Sun Jun 14 22:10:46 2026	1781493046	6668	9728	16397	846
Sun Jun 14 22:10:38 2026	1781493038	10460	5951	16411	4029
Sun Jun 14 22:10:36 2026	1781493036	1354	15161	16514	5324
Sun Jun 14 22:10:46 2026	1781493046	6030	10500	16530	4102
Sun Jun 14 22:10:37 2026	1781493037	1352	15196	16548	3555
Sun Jun 14 22:10:34 2026	1781493034	4058	12511	16569	1520
Sun Jun 14 22:10:39 2026	1781493039	10349	6302	16651	3146
Sun Jun 14 22:10:34 2026	1781493034	3825	12859	16684	3997
Sun Jun 14 22:10:44 2026	1781493044	5801	10900	16701	2426
Sun Jun 14 22:10:34 2026	1781493034	14050	2680	16730	1079
Sun Jun 14 22:10:45 2026	1781493045	3729	13094	16823	2875
Sun Jun 14 22:10:34 2026	1781493034	5564	11282	16846	8513
Sun Jun 14 22:10:34 2026	1781493034	7271	9597	16868	5601
Sun Jun 14 22:10:34 2026	1781493034	4777	12256	17033	3366
Sun Jun 14 22:10:34 2026	1781493034	14458	2602	17061	1335
Sun Jun 14 22:10:46 2026	1781493046	5893	11208	17101	4239
Sun Jun 14 22:10:34 2026	1781493034	14978	2141	17119	1069
Sun Jun 14 22:10:36 2026	1781493036	1413	15759	17172	4259
Sun Jun 14 22:10:34 2026	1781493034	8312	9073	17385	2755
Sun Jun 14 22:10:36 2026	1781493036	1202	16209	17412	5274
Sun Jun 14 22:10:36 2026	1781493036	2549	14882	17431	4254
Sun Jun 14 22:10:39 2026	1781493039	6080	11366	17446	7730
Sun Jun 14 22:10:34 2026	1781493034	14264	3348	17611	2325
Sun Jun 14 22:10:34 2026	1781493034	14590	3022	17612	1261
Sun Jun 14 22:10:34 2026	1781493034	7786	9846	17633	1281
Sun Jun 14 22:10:34 2026	1781493034	9126	8528	17654	746
Sun Jun 14 22:10:34 2026	1781493034	14586	3137	17723	2133
Sun Jun 14 22:10:34 2026	1781493034	14517	3257	17773	2805
Sun Jun 14 22:10:34 2026	1781493034	14591	3234	17825	2777
Sun Jun 14 22:10:34 2026	1781493034	7203	10627	17830	3972
Sun Jun 14 22:10:41 2026	1781493041	1366	16473	17839	2789
Sun Jun 14 22:10:34 2026	1781493034	11191	6718	17909	4576
Sun Jun 14 22:10:34 2026	1781493034	17572	445	18017	226
Sun Jun 14 22:10:34 2026	1781493034	14588	3646	18234	2125
Sun Jun 14 22:10:34 2026	1781493034	14516	3719	18235	2195
Sun Jun 14 22:10:34 2026	1781493034	14517	3798	18315	2805
Sun Jun 14 22:10:38 2026	1781493038	1369	17161	18530	3061
Sun Jun 14 22:10:37 2026	1781493037	4890	13650	18540	2768
Sun Jun 14 22:10:34 2026	1781493034	11463	7089	18553	4192
Sun Jun 14 22:10:34 2026	1781493034	3741	14818	18559	2441
Sun Jun 14 22:10:34 2026	1781493034	10576	8079	18655	3633
Sun Jun 14 22:10:38 2026	1781493038	6462	12361	18822	5620
Sun Jun 14 22:10:34 2026	1781493034	3825	15212	19037	3784
Sun Jun 14 22:10:34 2026	1781493034	14973	4147	19120	1075
Sun Jun 14 22:10:34 2026	1781493034	17125	2023	19149	1224
Sun Jun 14 22:10:41 2026	1781493041	6429	12729	19158	8254
Sun Jun 14 22:10:38 2026	1781493038	1531	17640	19171	17019
Sun Jun 14 22:10:34 2026	1781493034	1844	17354	19199	3398
Sun Jun 14 22:10:40 2026	1781493040	10708	8642	19351	4751
Sun Jun 14 22:10:38 2026	1781493038	7100	12259	19359	6341
Sun Jun 14 22:10:34 2026	1781493034	18133	1299	19432	1299
Sun Jun 14 22:10:34 2026	1781493034	4937	14617	19554	7656
Sun Jun 14 22:10:34 2026	1781493034	14496	5064	19560	4657
Sun Jun 14 22:10:34 2026	1781493034	8300	11277	19577	4293
Sun Jun 14 22:10:34 2026	1781493034	4737	14962	19699	4359
Sun Jun 14 22:10:40 2026	1781493040	14816	4998	19814	1094
Sun Jun 14 22:10:34 2026	1781493034	7203	12618	19820	3869
Sun Jun 14 22:10:34 2026	1781493034	8419	11402	19822	3751
Sun Jun 14 22:10:38 2026	1781493038	6322	13604	19926	3733
Sun Jun 14 22:10:34 2026	1781493034	4778	15359	20137	3716
Sun Jun 14 22:10:39 2026	1781493039	17612	2531	20143	1573
Sun Jun 14 22:10:34 2026	1781493034	18339	1876	20216	1092
Sun Jun 14 22:10:34 2026	1781493034	18320	1895	20216	1117
Sun Jun 14 22:10:34 2026	1781493034	3331	16943	20274	5086
Sun Jun 14 22:10:36 2026	1781493036	6080	14272	20351	2476
Sun Jun 14 22:10:34 2026	1781493034	19195	1162	20357	1162
Sun Jun 14 22:10:36 2026	1781493036	1410	18962	20372	3586
Sun Jun 14 22:10:35 2026	1781493035	2246	18154	20400	5217
Sun Jun 14 22:10:40 2026	1781493040	9550	11081	20631	1030
Sun Jun 14 22:10:34 2026	1781493034	752	20029	20781	1991
Sun Jun 14 22:10:38 2026	1781493038	7988	12823	20811	3448
Sun Jun 14 22:10:37 2026	1781493037	14340	6477	20817	6477
Sun Jun 14 22:10:35 2026	1781493035	2479	18468	20948	8614
Sun Jun 14 22:10:34 2026	1781493034	18137	2876	21012	1226
Sun Jun 14 22:10:34 2026	1781493034	14496	6666	21162	4777
Sun Jun 14 22:10:34 2026	1781493034	7577	13585	21162	1800
Sun Jun 14 22:10:38 2026	1781493038	6930	14259	21189	3801
Sun Jun 14 22:10:40 2026	1781493040	2340	18957	21298	3869
Sun Jun 14 22:10:39 2026	1781493039	19228	2138	21366	977
Sun Jun 14 22:10:40 2026	1781493040	10981	10542	21522	4695
Sun Jun 14 22:10:34 2026	1781493034	7043	14640	21684	4364
Sun Jun 14 22:10:39 2026	1781493039	12520	9191	21711	2177
Sun Jun 14 22:10:34 2026	1781493034	8984	12774	21758	2187
Sun Jun 14 22:10:34 2026	1781493034	4745	17020	21764	4544
Sun Jun 14 22:10:34 2026	1781493034	3848	18033	21881	3969
Sun Jun 14 22:10:34 2026	1781493034	14589	7492	22082	1233
Sun Jun 14 22:10:34 2026	1781493034	7796	14334	22130	1293
Sun Jun 14 22:10:40 2026	1781493040	7995	14154	22149	1399
Sun Jun 14 22:10:34 2026	1781493034	11273	11305	22578	7540
Sun Jun 14 22:10:39 2026	1781493039	12328	10518	22846	7339
Sun Jun 14 22:10:34 2026	1781493034	8891	14290	23180	10094
Sun Jun 14 22:10:36 2026	1781493036	12527	10716	23243	1236
Sun Jun 14 22:10:35 2026	1781493035	1671	21936	23607	1853
Sun Jun 14 22:10:34 2026	1781493034	3852	19772	23624	3758
Sun Jun 14 22:10:34 2026	1781493034	4935	18708	23642	3475
Sun Jun 14 22:10:37 2026	1781493037	12787	10883	23670	6023
Sun Jun 14 22:10:34 2026	1781493034	9214	14673	23888	3045
Sun Jun 14 22:10:34 2026	1781493034	14518	9799	24317	4789
Sun Jun 14 22:10:34 2026	1781493034	991	23330	24320	1894
Sun Jun 14 22:10:34 2026	1781493034	18340	6095	24435	1096
Sun Jun 14 22:10:34 2026	1781493034	3726	20749	24475	5564
Sun Jun 14 22:10:34 2026	1781493034	9060	15852	24912	2024
Sun Jun 14 22:10:34 2026	1781493034	18806	6446	25252	759
Sun Jun 14 22:10:34 2026	1781493034	4013	21335	25348	6410
Sun Jun 14 22:10:35 2026	1781493035	7190	18357	25547	3015
Sun Jun 14 22:10:34 2026	1781493034	14585	11113	25698	1235
Sun Jun 14 22:10:34 2026	1781493034	18145	7648	25793	3305
Sun Jun 14 22:10:35 2026	1781493035	2320	23896	26216	1677
Sun Jun 14 22:10:34 2026	1781493034	4745	21560	26305	3064
Sun Jun 14 22:10:34 2026	1781493034	5207	21440	26648	8609
Sun Jun 14 22:10:34 2026	1781493034	7222	19428	26650	2316
Sun Jun 14 22:10:34 2026	1781493034	25536	1156	26692	1156
Sun Jun 14 22:10:34 2026	1781493034	14488	12252	26740	4737
Sun Jun 14 22:10:34 2026	1781493034	25500	1266	26766	1266
Sun Jun 14 22:10:34 2026	1781493034	3871	22957	26828	4548
Sun Jun 14 22:10:34 2026	1781493034	4741	23107	27848	3637
Sun Jun 14 22:10:34 2026	1781493034	7271	20910	28181	15830
Sun Jun 14 22:10:34 2026	1781493034	15185	13004	28189	1385
Sun Jun 14 22:10:34 2026	1781493034	3846	24455	28301	3764
Sun Jun 14 22:10:34 2026	1781493034	23746	4925	28671	1513
